GeneNames,D1,D2,D3,D4,D5,L1,L2,L3,L4,L5,U1,U2,U3,U4,U5
C19orf52,5.975110822,5.11102536,8.195187034,10.04083143,8.093300769,4.614729527,5.544118324,4.239812533,6.174615611,6.581588611,10.46736946,7.808697421,6.892697417,5.351263207,10.26963067
C19orf53,150.4168816,152.155186,126.4147711,130.2417428,151.0103764,154.9034811,135.5400359,137.2025458,137.9400313,142.9360371,152.6067339,153.0336535,139.5256973,147.8122393,164.1536169
C19orf54,14.08483924,13.23768278,8.384834214,11.55387186,10.47089384,20.20616099,12.04312627,13.85941937,14.70862404,16.25174975,15.02688864,15.83863654,15.50517321,25.72125974,12.36351967
C19orf55,7.038412954,5.626561433,6.840756458,5.376080984,3.739479834,26.73155755,11.06323987,16.20355195,25.54785852,33.41358315,7.591288262,7.192433158,6.248681033,10.68833749,4.13556245
C19orf57,3.074172497,2.358674844,1.757113312,1.381204771,1.178082539,1.183133594,0.907590869,1.878006691,2.277950157,1.403110501,0.693577206,0.597945308,0.634486917,0.739123376,0.282101622
C19orf59,0,0,0,0,0,2.970755933,0.79961042,1.131264965,0.84291122,0.534464199,0,0,0,0,0
C19orf60,17.9326729,27.06806179,34.51472576,39.82102466,41.03654177,19.28930306,12.71707682,11.04966727,12.64262337,16.68257117,29.84421919,29.81753937,25.59097232,21.04327729,28.81466564
C19orf66,80.61259925,61.9130791,56.81821522,60.71393892,49.71332468,26.62329102,12.16266178,15.82401381,20.71604766,23.5095229,13.85233571,6.676492905,8.433936265,17.78374893,13.77493794
C19orf69,0,0,0,0,0,0,0,0,0,0,0,0,0.108207071,0.111222396,0
C19orf70,58.98995446,73.179399,51.97150706,53.67193423,58.07510589,55.78662695,59.15091431,68.347797,66.93123772,63.58291525,93.24760215,94.00320338,102.0226763,65.81869507,88.20735595
C19orf71,20.66247088,24.86572723,19.31315802,28.44215431,22.66038545,8.076895612,11.84615092,9.135861752,4.033092081,4.762728025,13.38998618,31.19771477,21.3575924,16.62136656,30.66781564
C19orf73,1.212039336,0,0.136079564,1.014464483,0.993464666,2.061623918,0.843460024,1.704717251,1.886044754,2.550404049,1.592463794,0.907633828,0.275171745,0.424259623,0.655420434
C19orf77,0.248281185,0.241782155,0.223002633,0.237495776,0.348869279,0.225234684,0,0.232802796,0.2207705,0.109987283,0,0,0,0,0
C19orf80,0.387796989,0,0.232209164,0.370950971,0.242181426,0.117266682,0.119941563,0.484827842,0.229884878,0.343584128,0.67935382,0.110629025,0.704338688,0.482643975,0.782896702
C19orf81,0.442037875,0.286978035,0.132344046,0.140945205,0.966193087,1.069349504,1.230459329,0.828960546,0.917135488,0.913828984,9.163432183,6.431233982,8.028540337,6.876888003,9.306456112
C1D,14.48500281,12.3105531,8.515782805,12.34423137,12.91106149,23.49352116,24.273781,21.15495692,21.77890664,19.4447923,7.458782909,8.114173716,5.421140555,17.78189709,6.076421223
C1GALT1,4.301311312,4.030322841,4.009470788,3.751420367,3.656834688,3.623328001,4.024590398,5.744708544,5.592427898,3.906990957,3.73591955,3.356367903,4.070265279,1.029052361,1.970233548
C1GALT1C1,21.66774942,22.94543131,26.00206021,20.21682791,20.79656676,15.25255208,14.33704843,12.76747269,15.31873624,14.63408533,12.08231721,12.61589229,10.21488391,8.896973854,8.451618962
C1QA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191650977,0
C1QB,0,0,0,0,0,0.097946883,0.100181076,0.101237998,0,0,0,0.092402787,0.098049702,0,0
C1QBP,91.49385842,89.00452269,100.1985538,96.88316497,94.06051701,102.6961704,126.8917796,160.5834856,149.2674338,111.8045797,84.72509863,90.08151468,78.24720343,62.69557679,56.93941072
C1QC,0,0,0,0,0,0.085857722,0.351264628,0,0,0,0,0,0,0,0.081886281
C1QL1,3.456736185,3.146714157,2.36234123,2.372107808,1.055911016,64.89882141,31.30698687,30.2280463,31.87307859,47.07133098,1.513902247,1.672120835,2.797946307,6.032406156,5.851593638
C1QL2,0,0,0,0,0,0.099811173,0,0,0,0,0,0,0,0,0
C1QL3,0,0,0,0,0,0,0,0,0,0,0.039603993,0,0,0,0
C1QL4,1.310058982,1.541551504,1.029591819,1.7752953,2.812353796,4.852853046,1.468804962,1.228387056,2.281259528,2.079585226,0.382499778,0.140147956,0.049570891,0.305713472,0.661197021
C1QTNF1,3.094993361,3.646914036,1.501134695,1.539483875,2.000490393,6.878872557,6.748606562,7.951602599,5.559149092,5.868162823,15.42529866,24.36876138,33.13756878,46.19467378,25.14482164
C1QTNF2,1.128607341,0.961681714,0.886986695,0.854667735,0.484564922,0.639903294,0.174533238,0.749591983,0.878108446,0.291647548,1.81236597,0.925646944,1.323855056,2.32643658,0.976486214
C1QTNF3,0.029461489,0.028690303,0.105847565,0.16909004,0.055196603,0.133633751,0.082009182,0.110499184,0.104788089,0.182718027,0.077417215,0.050427867,0.107019226,0.027500362,0.076471428
C1QTNF3-AMACR,0.031206993,0,0,0.029851352,0.058466834,0,0,0.029261481,0,0,0,0,0,0.029129675,0
C1QTNF4,0,0.077630197,0.071600563,0.076253948,0.149350922,0.072317218,0,0,0,0.070628326,0,0,0.072393132,0.074410457,0.068972108
C1QTNF6,5.182954311,3.776116808,4.931122945,5.325050039,5.106926577,11.38892733,4.630986235,6.119795582,9.251456972,10.13651195,1.210619614,0.459999706,0.941357293,1.218445892,1.959832111
C1QTNF7,0.023293998,0,0,0,0,0.042263503,0.021613772,0.0436836,0.041425835,0,0,0,0.021153935,0,0
C1QTNF8,0,0,0,0,0,0,0,0,0.029427424,0,0,0,0,0,0
C1QTNF9,0,0.120229024,0,0,0,0,0,0,0,0,0,0,0,0,0.053409946
C1QTNF9B,0,0,0,0,0,0,0,0,0,0,0.098535684,0,0,0,0
C1QTNF9B-AS1,0.622760543,0.485167286,0,0,0.233350501,0.112990659,0.231136007,0,0,0,1.418260572,1.279140461,1.244201969,1.046350804,0.215528311
C1R,12.53546067,9.688358209,9.74007795,11.27717144,8.807024805,51.76004353,42.32486867,40.06612152,39.32228523,49.49350089,7.755706279,13.41022973,17.57261824,15.69423593,19.88405605
C1RL,5.572955438,3.521139416,4.201086102,6.441461353,8.359036591,19.28971342,10.58817857,7.402827475,12.24113298,19.77971426,4.416532899,3.719062618,5.362204913,4.427882066,8.036326361
C1RL-AS1,0.72694772,0.49970758,1.094624838,0.940793206,0.841203769,1.33833492,1.21015395,1.202873326,1.083668246,1.07976135,1.067482369,1.152791372,1.087325076,0.59872754,0.665962857
C1S,2.085915383,1.484421973,1.441184279,1.534848145,1.578229989,10.73511785,8.262906598,6.958401022,9.20259437,8.067665086,1.475720896,3.433043051,3.606414605,3.55713762,5.691941617
C1orf100,0,0,0,0.187845091,0,0,0.182210876,0,0.174616388,0,0,0.168063606,0,0,0
C1orf101,0.17645532,0,0.158489661,0.135032038,0,0,0.032745474,0.033090942,0.09414196,0.031267518,0.061823892,0.06040608,0.096146421,0,0.030534302
C1orf105,0,0,0,0.109465058,0,0,0,0,0.101756149,0,0,0,0,0,0
C1orf106,0.946149581,0.796871858,0.872786169,0.587058524,0.40722521,0.208781515,0.094908387,0.287729046,0.341072392,0.385155106,0,0,0.046444596,0,0
C1orf109,6.413772484,5.406885532,8.770111209,8.607532674,6.097830073,4.732893227,9.859349275,8.796485791,8.299283374,5.300873316,6.414484734,8.315544576,5.563727316,3.931652657,5.342219245
C1orf110,0,0,0,0,0,0.06588695,0.134779695,0,0,0.193044691,0,0,0,0,0
C1orf111,0,0,0,0.275762358,0.180035979,0,0,0.090104407,0,0,0,0,0,0,0
C1orf112,2.848995227,3.198742686,3.943758139,2.308433516,1.130324014,3.557542647,2.705693351,4.902772898,5.543486198,4.30595472,3.787251092,2.495617112,2.678567427,2.15876618,2.174990201
C1orf114,1.026920788,0.941214135,1.030879269,1.791273069,1.641019264,2.246794426,2.802493113,2.322288989,1.987407747,1.391521857,0.793671666,0.827168358,0.493716508,0.451088473,0.313590227
C1orf115,1.099888993,0.775622836,1.056036024,1.813981867,3.33969164,0,0,0.071125484,0,0.067206227,0.033220981,0,0.068885524,0,0
C1orf116,0.040974067,0.239409157,0.07360465,0.097985353,0.153531227,0.037170682,0,0.134468791,0.036433954,0.0726052,0.071779539,0.035066707,0.055814553,0.038246596,0.053176969
C1orf122,12.74296591,11.24342056,15.51678718,15.54353992,17.9456804,20.71509702,17.61666733,21.49133676,25.09547517,19.39781793,20.60053694,26.05674466,33.70707736,20.43656671,29.22836984
C1orf123,16.32563315,20.75891623,16.81160074,15.91484608,15.58540245,33.67674081,43.32147629,41.6334728,41.23846299,39.33932615,20.31125868,28.0328234,28.32948966,23.48926708,19.97315172
C1orf127,0.040825664,0,0.036669031,0,0,0.037036054,0,0,0,0,0,0,0,0,0.035322912
C1orf131,9.583134705,11.62711009,9.806832184,9.767944725,7.431847571,4.061758287,11.66149608,9.42762098,7.822814197,5.219605572,3.302559059,6.453642463,4.63669185,4.61925599,2.242771081
C1orf140,0.025093423,0.024436576,0.112692782,0.048006715,0,0,0,0,0.044625916,0.022232514,0,0.021475625,0,0.04684612,0.021711167
C1orf145,0.382749264,0.248486924,0.057296659,0.18306126,0.448179549,0.607636523,0.41433124,0.179443921,0.198531027,0.932557713,0,0,0,0,0
C1orf146,0,0.146163913,0,0,0,0,0,0.140735645,0,0,0,0,0.136303448,0,0
C1orf158,0.442471671,0,0,0.952313778,1.347089618,0,0,0,0,0,0,0,0,0,0
C1orf159,16.28649054,14.29502519,8.998325842,8.506954201,7.828998029,9.234193823,10.48873007,10.80032365,11.71888427,9.540664975,6.569670024,4.860105529,5.740940559,10.50163553,5.098822086
C1orf162,1.597988611,0.718227471,1.104069745,1.528571503,1.496929467,0.446048185,0,1.037330672,0.218603723,0.217815601,0.323007923,0.315600359,0.89303284,0.803178522,0.531769687
C1orf168,0,0,0,0.031162741,0,0.118215661,0.151140236,0.061093913,0,0,0.028535478,0,0.029584939,0,0
C1orf170,2.558439611,2.744227463,1.531969407,1.702469718,1.493558345,1.345480873,1.51378878,1.216854091,1.252872586,1.215504201,2.04610644,2.63384418,4.747798813,4.222499719,1.251163113
C1orf172,0,0,0,0,0,0.056714668,0.058008343,0,0,0,0,0,0,0,0
C1orf173,0.440864706,0.183996254,0.565683451,0.481958183,0.176993046,0,0.014609449,0,0,0.013950056,0,0,0.028597259,0,0
C1orf174,22.12444672,19.96400771,19.08185079,17.02129088,14.89430305,17.37010961,19.77523922,16.36774139,18.28923247,20.74098729,14.75657626,9.43839561,8.479121682,6.757595048,12.76157876
